"province";"sex";"nationality";"age";"house_size";"type_contract";"single";"married";"separated";"widowed";"divorced";"edu0";"edu1";"edu2";"edu3";"eq_house_disp_inc";"house_cost"
15;1;1;73;2;0;0;1;0;0;0;0;0;0;1;12976,66667;193
15;1;1;35;2;1;0;1;0;0;0;0;0;1;0;24110;679
15;0;1;70;1;1;0;0;0;1;0;0;1;0;0;12969;618
15;1;1;42;1;0;1;0;0;0;0;0;0;1;0;10611;157
15;1;1;78;4;1;0;1;0;0;0;0;1;0;0;8349,2;231
15;1;1;62;2;1;0;1;0;0;0;0;0;1;0;95156,66667;664
15;1;1;33;3;1;0;1;0;0;0;0;0;1;0;13813,33333;738
15;0;0;36;1;1;1;0;0;0;0;0;0;1;0;11050;693
15;1;1;38;3;1;0;1;0;0;0;0;0;1;0;26797,77778;685
15;1;1;52;4;1;0;1;0;0;0;0;1;0;0;23020,95238;225
15;0;1;71;1;1;0;0;1;0;0;0;1;0;0;27149;360
15;1;1;34;4;1;0;1;0;0;0;0;0;0;1;21369,52381;254
15;1;1;55;4;1;0;1;0;0;0;0;1;0;0;17198,69565;404
15;0;1;64;2;1;0;0;1;0;0;0;1;0;0;25734,66667;367
15;1;1;29;2;1;1;0;0;0;0;0;0;1;0;31840,66667;175
15;1;1;66;1;1;0;0;1;0;0;0;1;0;0;15540;88
15;1;1;38;3;1;0;1;0;0;0;0;0;1;0;26452,77778;898
15;1;1;55;2;1;0;1;0;0;0;0;1;0;0;27836,66667;322
15;0;1;65;1;1;0;0;0;0;1;0;0;1;0;11423;861
15;0;1;79;1;1;0;0;0;1;0;0;1;0;0;9388;626
15;1;1;49;2;1;0;1;0;0;0;0;1;0;0;23150,66667;693
15;1;1;72;2;1;0;1;0;0;0;0;0;1;0;27433,33333;318
15;0;0;45;1;1;1;0;0;0;0;0;0;0;1;9800;8
15;1;1;80;7;1;0;1;0;0;0;1;0;0;0;7708,684211;378
15;1;1;39;1;1;1;0;0;0;0;0;0;1;0;12616;301
15;1;1;68;2;1;0;1;0;0;0;0;1;0;0;27405,33333;294
15;1;1;65;2;1;0;1;0;0;0;0;0;1;0;13244,66667;133
15;1;1;70;2;1;0;1;0;0;0;0;0;1;0;48681,33333;532
15;0;1;65;2;1;0;1;0;0;0;0;0;0;1;45828;315
15;0;1;51;4;1;0;1;0;0;0;0;0;1;0;18312,6087;243
15;1;1;51;4;1;0;1;0;0;0;0;0;1;0;6669,6;253
15;1;1;76;2;1;0;1;0;0;0;0;1;0;0;19212;150
15;1;1;47;4;1;0;1;0;0;0;0;1;0;0;8968,571429;183
15;1;1;77;2;0;0;1;0;0;0;0;1;0;0;8804,666667;176
15;1;1;81;2;1;0;1;0;0;0;0;0;1;0;9383,333333;229
15;1;1;47;4;1;0;1;0;0;0;0;0;1;0;15881,2;715
15;1;1;64;3;1;0;1;0;0;0;0;1;0;0;14061,5;863
15;1;1;41;4;0;0;1;0;0;0;0;0;1;0;14906,66667;247
15;1;1;64;3;1;0;1;0;0;0;0;1;0;0;12040,5;272
15;1;1;53;2;1;0;1;0;0;0;0;0;1;0;38748,66667;248
15;1;1;68;1;1;0;0;1;0;0;0;0;1;0;20137;191
15;1;1;55;3;1;0;1;0;0;0;0;0;1;0;18984,5;162
15;0;1;37;1;0;1;0;0;0;0;0;0;1;0;23961;456
15;1;1;71;2;1;0;0;1;0;0;0;0;1;0;24649,33333;100
15;1;1;62;9;1;0;1;0;0;0;0;0;1;0;18224,6;227
15;0;1;46;3;1;0;0;1;0;0;0;0;1;0;11340;280
15;1;1;34;4;1;0;1;0;0;0;0;0;1;0;14193,80952;412
15;0;1;67;1;1;0;0;0;1;0;0;1;0;0;26496;142
15;1;1;66;1;1;0;0;1;0;0;0;1;0;0;46492;123
15;1;1;76;3;1;0;1;0;0;0;0;1;0;0;22130;304
15;1;1;35;2;1;0;1;0;0;0;0;0;1;0;10635,33333;619
15;0;1;49;1;1;1;0;0;0;0;0;0;0;1;25106;823
15;1;1;66;2;1;0;1;0;0;0;0;0;1;0;11592,66667;175
15;1;1;42;4;1;0;1;0;0;0;0;0;1;0;23353,80952;242
15;1;1;81;1;1;0;0;0;1;0;0;0;1;0;30657;893
15;1;1;37;4;1;0;1;0;0;0;0;0;1;0;26705,2381;348
15;0;1;61;2;1;0;0;0;0;1;0;0;0;1;14499,33333;174
15;1;1;65;3;1;0;1;0;0;0;0;0;1;0;16831,5;443
15;1;1;77;2;1;0;0;0;0;1;0;0;0;1;42336,66667;811
15;1;0;49;4;1;0;1;0;0;0;0;0;1;0;10506,08696;856
15;1;1;69;1;1;0;0;0;1;0;0;0;1;0;28903;560
15;0;1;48;1;1;1;0;0;0;0;0;0;1;0;16417;377
15;0;1;45;3;1;0;1;0;0;0;0;0;1;0;24710,55556;179
15;1;1;31;4;1;0;1;0;0;0;0;0;1;0;15070;867
15;0;0;29;1;0;1;0;0;0;0;0;0;1;0;2719;511
15;1;1;56;3;1;0;1;0;0;0;0;1;0;0;26821,5;98
15;1;1;81;2;1;0;0;0;1;0;1;0;0;0;11174;188
15;1;1;80;3;1;0;1;0;0;0;0;1;0;0;14505;85
15;1;1;67;1;1;0;0;0;1;0;0;1;0;0;32939;446
15;1;1;35;3;1;0;1;0;0;0;0;0;0;1;28148,33333;622
15;1;1;67;3;1;0;1;0;0;0;0;0;1;0;39400;239
15;0;1;26;1;0;1;0;0;0;0;0;0;1;0;8202;86
15;1;1;74;2;1;0;1;0;0;0;0;1;0;0;19128,66667;232
15;1;1;67;2;1;0;1;0;0;0;0;0;0;1;40068,66667;332
15;1;1;64;2;1;0;1;0;0;0;0;1;0;0;28478,66667;252
15;1;1;70;2;1;0;1;0;0;0;0;0;0;1;6666,666667;206
15;1;1;53;4;1;0;1;0;0;0;0;0;1;0;12340,4;396
15;1;1;59;1;1;1;0;0;0;0;0;1;0;0;10894;154
15;1;1;81;2;0;0;1;0;0;0;0;1;0;0;11673,33333;139
15;0;1;57;1;0;0;0;0;0;1;0;1;0;0;8604;217
15;1;1;73;2;1;0;1;0;0;0;0;0;1;0;13055,33333;342
15;0;1;35;4;0;0;1;0;0;0;0;0;1;0;9233,809524;112
15;1;1;79;1;1;0;1;0;0;0;0;0;1;0;31779;250
15;1;1;53;2;1;0;1;0;0;0;0;1;0;0;27585,33333;646
15;1;1;31;4;1;1;0;0;0;0;0;0;1;0;8080;158
15;1;1;55;4;1;0;1;0;0;0;0;0;1;0;15078,26087;388
15;1;1;80;4;1;0;0;0;1;0;0;1;0;0;17259,56522;180
15;1;1;36;3;1;0;1;0;0;0;0;0;1;0;13334,44444;854
15;0;1;52;2;1;1;0;0;0;0;0;0;0;1;-769,2307692;371
15;0;1;75;1;1;0;0;0;1;0;0;1;0;0;19543;277
15;0;1;67;2;1;1;0;0;0;0;0;0;0;1;15438;100
15;1;1;56;3;1;0;1;0;0;0;1;0;0;0;283;161
15;1;1;64;2;1;0;1;0;0;0;0;0;1;0;46417,33333;521
15;1;1;70;2;1;1;0;0;0;0;1;0;0;0;16393,33333;270
15;0;0;33;3;1;0;0;0;0;1;0;0;1;0;7309;755
15;1;1;60;2;1;0;1;0;0;0;0;1;0;0;18162,66667;445
15;1;1;57;3;1;0;1;0;0;0;0;1;0;0;19605,5;192
15;1;1;81;2;1;0;1;0;0;0;1;0;0;0;9985,333333;230
15;1;1;65;2;1;0;1;0;0;0;0;1;0;0;12746,66667;133
15;1;1;53;5;1;0;1;0;0;0;0;0;1;0;19478,33333;204
15;1;1;81;2;1;0;1;0;0;0;0;1;0;0;13874,66667;255
15;1;1;55;3;1;0;1;0;0;0;0;1;0;0;22113,5;338
15;1;1;48;3;1;0;1;0;0;0;0;1;0;0;13918,5;208
15;1;1;42;3;1;1;0;0;0;0;0;0;1;0;27832,22222;483
15;1;1;80;2;1;0;1;0;0;0;0;1;0;0;9880,666667;105
15;1;1;47;3;1;0;1;0;0;0;0;0;0;1;37796,66667;566
15;0;1;65;1;1;0;1;0;0;0;0;1;0;0;550;42
15;1;1;41;1;1;0;0;1;0;0;0;0;1;0;15658;300
15;1;0;42;2;0;0;1;0;0;0;0;0;1;0;10428,66667;317
15;1;1;61;2;0;0;1;0;0;0;0;1;0;0;17730;395
15;1;1;44;1;0;1;0;0;0;0;0;1;0;0;3626;123
15;1;1;59;4;1;0;1;0;0;0;0;0;1;0;17280,43478;224
15;1;1;33;2;1;0;1;0;0;0;0;0;1;0;10874,66667;91
15;1;1;45;4;1;0;1;0;0;0;0;0;1;0;10430;112
15;0;1;76;1;1;0;0;0;1;0;0;1;0;0;11520;350
15;0;1;69;1;1;0;0;0;1;0;0;1;0;0;17231;163
15;1;1;77;2;1;0;1;0;0;0;0;1;0;0;3332,666667;158
15;1;1;74;2;1;0;1;0;0;0;0;0;1;0;24476;803
15;0;1;46;3;1;0;1;0;0;0;0;0;1;0;24948,88889;436
15;1;1;62;1;1;1;0;0;0;0;0;0;1;0;12862;150
15;1;1;49;2;1;0;1;0;0;0;0;1;0;0;6048;183
15;1;1;58;4;1;0;1;0;0;0;0;0;0;1;48323,6;333
15;0;1;59;3;1;0;0;0;1;0;0;0;0;1;35771,5;428
15;1;1;67;3;1;0;1;0;0;0;0;0;1;0;23274;211
15;1;1;70;3;1;0;1;0;0;0;0;1;0;0;13134;271
15;0;1;74;1;1;0;0;0;1;0;1;0;0;0;19365;118
15;0;1;61;2;1;0;0;0;1;0;0;0;1;0;-416,6666667;464
15;0;1;50;2;1;0;0;1;0;0;0;1;0;0;19020,66667;517
15;1;1;50;3;0;0;1;0;0;0;0;0;1;0;5884,5;218
15;1;1;73;1;1;1;0;0;0;0;0;1;0;0;9262;139
15;1;1;36;1;1;1;0;0;0;0;0;0;0;1;30905;253
15;1;0;39;4;1;0;1;0;0;0;0;0;1;0;11398,57143;521
15;1;1;46;4;0;0;1;0;0;0;0;1;0;0;13260;196
15;0;1;67;1;1;0;0;0;0;1;0;0;1;0;17863;678
15;0;1;48;1;1;0;0;0;0;1;0;0;1;0;21947;484
15;1;0;34;1;1;1;0;0;0;0;0;0;0;1;21255;532
15;1;1;66;2;0;0;1;0;0;0;0;1;0;0;2518,666667;156
15;1;1;61;4;1;0;1;0;0;0;0;1;0;0;17994,8;279
15;1;1;81;3;1;0;1;0;0;0;0;0;1;0;14823,5;329
15;1;1;70;2;1;0;1;0;0;0;0;0;1;0;29463,33333;264
15;1;1;53;2;1;0;0;0;0;1;0;1;0;0;21526;376
15;1;1;78;2;1;0;1;0;0;0;0;1;0;0;19872;132
15;0;1;56;2;0;0;0;0;1;0;0;1;0;0;9,333333333;444
15;1;1;76;2;1;0;1;0;0;0;0;1;0;0;13844,66667;188
15;1;1;64;2;1;0;1;0;0;0;0;1;0;0;15883,33333;275
15;1;1;69;2;1;0;1;0;0;0;0;0;1;0;31726;320
15;1;1;33;6;0;0;1;0;0;0;0;0;1;0;12194,83871;763
15;1;1;40;4;1;0;1;0;0;0;0;1;0;0;13020,95238;820
15;0;1;54;2;1;0;0;1;0;0;0;0;1;0;19097,33333;783
15;0;1;81;1;1;0;0;0;1;0;0;0;1;0;8560;104
15;1;1;57;2;1;0;1;0;0;0;0;1;0;0;13077,33333;203
15;1;1;47;4;1;0;1;0;0;0;0;0;1;0;17206;866
15;1;1;37;3;1;0;1;0;0;0;0;0;1;0;19783,33333;688
15;0;1;55;2;1;0;0;0;1;0;0;1;0;0;15542;344
15;1;1;27;2;0;1;0;0;0;0;0;0;1;0;30756;710
15;1;1;78;2;1;0;1;0;0;0;0;1;0;0;9178,666667;117
15;1;0;44;2;1;0;1;0;0;0;0;1;0;0;17349,33333;52
15;1;1;49;5;1;0;1;0;0;0;0;0;1;0;10272,30769;559
15;0;1;66;1;1;0;0;1;0;0;0;1;0;0;9247;99
15;1;1;75;3;1;0;1;0;0;0;0;1;0;0;24105;238
15;0;1;26;1;1;1;0;0;0;0;0;0;1;0;11568;227
15;1;1;45;4;1;0;1;0;0;0;0;0;1;0;12840;519
15;1;1;70;2;1;0;1;0;0;0;0;0;1;0;26209,33333;350
15;1;1;70;2;1;0;1;0;0;0;0;1;0;0;16846;363
15;1;1;81;2;1;0;1;0;0;0;0;1;0;0;16159,33333;510
15;0;1;52;1;1;0;0;0;1;0;0;0;0;1;41713;139
15;1;1;78;2;1;0;0;0;0;1;0;1;0;0;25582,66667;267
15;0;1;51;1;1;0;0;0;0;1;0;0;1;0;20564;89
15;0;0;47;2;1;0;0;0;0;1;0;0;1;0;13729,33333;496
15;1;1;60;2;1;0;1;0;0;0;0;1;0;0;10964,66667;203
15;1;1;39;3;1;0;1;0;0;0;0;0;1;0;16186,11111;154
15;0;1;64;1;1;1;0;0;0;0;0;0;1;0;22469;151
15;1;1;59;2;1;0;1;0;0;0;0;0;1;0;49346;500
15;1;1;61;4;1;0;1;0;0;0;0;0;1;0;30437,6;471
15;1;1;55;3;1;0;1;0;0;0;0;0;1;0;36347,5;403
15;0;1;65;2;0;0;0;0;1;0;0;1;0;0;4341,333333;168
15;1;1;61;2;1;0;1;0;0;0;0;0;1;0;22233,33333;198
15;0;0;46;1;1;1;0;0;0;0;0;0;1;0;3846;309
15;0;0;44;2;1;1;0;0;0;0;0;0;1;0;9353,846154;204
15;1;1;46;4;1;0;1;0;0;0;0;0;1;0;8857,391304;441
15;0;1;73;1;1;0;0;0;1;0;0;1;0;0;22258;1666
15;1;1;47;4;1;0;1;0;0;0;0;0;1;0;19368,57143;492
15;0;1;49;1;1;0;0;0;0;1;0;0;0;1;26187;910
15;1;1;44;4;1;0;1;0;0;0;0;0;1;0;12668,57143;325
15;1;1;57;3;0;0;1;0;0;0;0;1;0;0;8399;63
15;1;1;46;4;0;0;1;0;0;0;0;1;0;0;10124,34783;266
15;1;1;61;3;1;0;1;0;0;0;0;0;1;0;25764;413
15;1;1;64;2;1;0;1;0;0;0;0;0;1;0;25342;302
15;0;1;80;2;1;0;0;0;1;0;1;0;0;0;31680,66667;580
15;0;1;55;2;1;0;0;0;0;1;0;0;0;1;24566,66667;213
15;1;1;38;5;1;0;1;0;0;0;0;1;0;0;8465,769231;199
15;1;1;47;3;1;0;1;0;0;0;0;0;0;1;21712,77778;242
15;1;1;52;4;1;0;1;0;0;0;0;1;0;0;14090,8;262
15;1;1;29;2;1;0;1;0;0;0;0;0;1;0;17584,66667;615
15;1;1;63;2;1;0;1;0;0;0;0;0;1;0;16796;313
15;0;1;40;4;1;0;1;0;0;0;0;0;0;1;16776,66667;2083
15;0;1;81;1;0;1;0;0;0;0;1;0;0;0;25936;107
15;0;1;32;4;1;0;1;0;0;0;0;0;1;0;16914,76191;217
15;0;1;53;4;1;1;0;0;0;0;0;1;0;0;26586,8;1072
15;1;1;52;3;1;0;1;0;0;0;0;1;0;0;11202,5;267
15;0;1;49;3;1;0;1;0;0;0;0;0;1;0;13520;171
15;1;1;38;4;0;1;0;0;0;0;0;1;0;0;13855,2381;710
15;1;1;56;1;0;1;0;0;0;0;0;0;1;0;6809;75
15;1;1;46;5;1;0;1;0;0;0;0;0;1;0;11885,76923;279
15;0;1;67;1;1;0;0;0;0;1;0;0;1;0;1565;196
15;1;1;47;3;1;0;1;0;0;0;0;0;1;0;28227,5;421
15;1;1;57;4;1;0;1;0;0;0;0;0;1;0;31214,4;390
15;1;1;61;2;1;0;1;0;0;0;0;0;0;1;22161,33333;323
15;1;1;53;4;1;0;1;0;0;0;0;1;0;0;19334,78261;288
15;1;1;49;2;1;0;1;0;0;0;0;1;0;0;16253,33333;166
15;1;1;65;2;1;0;0;0;1;0;0;0;0;1;42598;375
15;1;1;54;4;1;0;1;0;0;0;0;0;1;0;31358;284
15;1;1;66;3;1;0;1;0;0;0;0;1;0;0;13560;247
15;1;1;76;2;1;0;1;0;0;0;0;1;0;0;13806;299
15;1;1;62;2;1;0;1;0;0;0;0;1;0;0;25408,66667;2447
15;0;0;51;5;1;0;0;0;0;1;0;0;1;0;20597,14286;1038
15;0;0;34;5;1;0;1;0;0;0;0;1;0;0;25752,30769;1080
15;1;1;73;4;1;0;1;0;0;0;0;1;0;0;17892,8;600
15;0;0;58;1;0;0;0;0;0;1;0;1;0;0;9750;413
15;1;1;54;4;1;0;1;0;0;0;0;0;0;1;38826,8;301
15;1;1;46;3;1;0;1;0;0;0;0;1;0;0;14850;540
15;1;1;63;4;1;0;1;0;0;0;0;0;1;0;4212;180
15;0;1;71;2;1;0;0;0;1;0;0;1;0;0;26495,33333;370
15;1;1;42;4;1;0;1;0;0;0;0;0;1;0;35341,42857;788
15;1;1;80;3;1;0;1;0;0;0;0;1;0;0;11599;410
15;1;1;33;1;1;1;0;0;0;0;0;0;1;0;21725;475
15;1;1;54;4;1;0;1;0;0;0;0;0;1;0;6738,4;147
15;1;1;48;4;1;0;1;0;0;0;0;0;1;0;10798,57143;406
15;0;1;46;1;1;1;0;0;0;0;0;0;1;0;16473;413
15;1;1;26;1;1;1;0;0;0;0;0;0;1;0;17353;263
15;1;1;36;1;1;1;0;0;0;0;0;1;0;0;11910;146
15;0;1;48;1;1;1;0;0;0;0;0;0;1;0;22664;361
15;1;1;70;2;1;0;1;0;0;0;0;1;0;0;14379,33333;116
15;1;1;41;3;1;1;0;0;0;0;0;0;1;0;15754,44444;604
15;1;1;34;3;1;0;1;0;0;0;0;0;0;1;19097,22222;273
15;0;1;33;1;0;1;0;0;0;0;0;0;0;1;23706;249
15;1;1;66;1;1;0;1;0;0;0;0;0;1;0;14549;97
15;0;1;54;3;1;0;0;1;0;0;0;0;1;0;6391;271
15;1;1;50;2;1;0;1;0;0;0;0;1;0;0;13300;725
15;1;1;67;2;1;0;1;0;0;0;0;1;0;0;11150;253
15;0;1;65;2;1;1;0;0;0;0;0;0;0;1;20968,66667;1111
15;1;1;76;1;1;0;0;0;1;0;0;1;0;0;15788;651
15;1;1;54;1;1;0;0;1;0;0;0;0;1;0;20064;175
15;1;0;47;5;0;0;1;0;0;0;0;1;0;0;3659,615385;261
15;1;1;41;2;1;0;0;1;0;0;0;0;1;0;23763,33333;191
15;1;1;39;5;1;0;1;0;0;0;0;0;0;1;23221,25;289
15;1;1;35;3;1;1;0;0;0;0;0;0;0;1;35962,77778;584
15;1;1;38;3;1;0;1;0;0;0;0;0;1;0;9363,333333;800
15;1;1;40;3;1;0;1;0;0;0;0;0;0;1;61490;432
15;0;1;56;3;1;0;0;1;0;0;0;0;1;0;11377,5;334
15;0;1;55;3;1;0;0;0;1;0;0;0;1;0;21521;430
15;0;1;48;3;1;0;1;0;0;0;0;0;1;0;10487,22222;249
15;1;1;72;2;1;1;0;0;0;0;0;1;0;0;10881,33333;176
15;1;1;60;2;1;0;1;0;0;0;0;1;0;0;20355,33333;554
15;0;1;40;1;1;1;0;0;0;0;0;0;1;0;16325;366
15;1;1;55;4;1;0;1;0;0;0;0;1;0;0;8530,434783;560
15;1;1;49;3;1;0;1;0;0;0;0;0;1;0;31638,88889;275
15;0;1;67;1;1;0;0;0;1;0;0;1;0;0;29047;719
15;1;1;80;2;1;0;1;0;0;0;0;1;0;0;11250,66667;265
15;0;1;39;1;0;1;0;0;0;0;0;0;0;1;19604;865
15;0;1;61;1;1;0;0;0;1;0;0;0;1;0;11193;526
15;0;1;43;2;1;0;0;0;0;1;0;0;0;1;19202,66667;260
15;1;1;51;4;1;0;1;0;0;0;0;1;0;0;24474,28571;524
15;1;1;74;3;1;0;1;0;0;0;0;1;0;0;19722;171
15;1;1;79;2;1;0;1;0;0;0;0;1;0;0;11703,33333;340
15;1;1;80;2;1;0;1;0;0;0;0;1;0;0;15189,33333;223
15;1;1;69;2;1;0;1;0;0;0;0;0;0;1;41410,66667;261
15;1;1;44;3;1;0;1;0;0;0;0;0;1;0;14685;205
15;1;1;33;2;1;0;1;0;0;0;0;1;0;0;24913,33333;317
15;0;1;71;3;1;0;0;1;0;0;0;1;0;0;11549,44444;157
15;0;1;81;1;1;0;0;0;1;0;0;1;0;0;11232;294
15;1;1;44;5;1;0;1;0;0;0;0;1;0;0;8893,928571;195
15;1;1;64;2;1;0;1;0;0;0;0;1;0;0;17837,33333;359
15;1;1;81;1;1;0;0;0;1;0;0;1;0;0;19588;290
15;0;1;40;2;1;0;1;0;0;0;0;1;0;0;14555,38462;813
15;1;1;67;2;1;0;1;0;0;0;0;0;0;1;122576;879
15;0;1;81;1;1;0;0;0;1;0;0;1;0;0;12430;209
15;0;1;72;1;1;0;0;0;1;0;0;0;1;0;53582;417
15;1;1;78;1;1;0;0;0;0;1;0;1;0;0;12041;119
15;1;1;77;5;1;0;1;0;0;0;0;1;0;0;17056,66667;131
15;1;1;71;2;1;0;1;0;0;0;0;1;0;0;12074,66667;188
15;0;1;41;4;1;0;1;0;0;0;0;0;1;0;19622,38095;503
15;0;1;80;1;1;0;0;0;1;0;0;1;0;0;23518;200
15;1;1;41;4;1;0;1;0;0;0;0;1;0;0;12886,08696;496
15;1;1;76;2;1;0;1;0;0;0;0;0;0;1;38788,66667;219
15;0;1;43;2;1;1;0;0;0;0;0;0;1;0;13224;219
15;0;1;63;1;1;0;0;0;0;1;0;1;0;0;20783;168
15;0;1;63;1;1;1;0;0;0;0;0;1;0;0;12902;260
15;0;1;40;3;1;1;0;0;0;0;0;0;1;0;31908,88889;271
15;1;1;53;1;1;1;0;0;0;0;0;0;1;0;18752;116
15;0;1;65;1;1;0;0;1;0;0;0;0;1;0;30064;50
15;1;1;34;4;1;0;1;0;0;0;0;0;1;0;10800;740
15;1;1;71;1;1;0;0;0;1;0;0;0;1;0;18212;404
15;0;1;47;3;1;0;0;1;0;0;0;0;1;0;17703,33333;200
15;0;1;78;1;1;1;0;0;0;0;1;0;0;0;14671;232
15;0;1;39;4;1;0;1;0;0;0;0;0;0;1;14171,90476;163
15;0;1;66;2;1;0;0;0;1;0;0;1;0;0;26746,66667;269
15;1;1;81;2;1;0;1;0;0;0;0;1;0;0;6931,333333;205
15;1;1;75;5;1;0;1;0;0;0;0;0;0;1;20817,66667;365
15;0;1;54;3;1;0;0;1;0;0;0;0;1;0;10032;456
15;1;1;66;2;1;0;1;0;0;0;0;1;0;0;17732;644
15;0;1;40;2;1;0;0;1;0;0;0;0;1;0;27359,33333;394
15;0;1;81;2;1;0;1;0;0;0;0;0;1;0;30090;225
15;1;1;51;3;0;0;1;0;0;0;0;1;0;0;2417;171
16;1;1;54;5;1;0;1;0;0;0;0;0;1;0;12865;462
16;1;1;74;2;1;0;1;0;0;0;0;1;0;0;15277,33333;187
16;1;1;39;4;1;0;1;0;0;0;0;0;1;0;10638,09524;187
16;1;1;61;3;1;0;1;0;0;0;0;0;1;0;9083,5;260
16;1;1;50;4;1;0;1;0;0;0;0;0;1;0;10807,82609;219
16;1;1;59;5;1;0;1;0;0;0;0;1;0;0;9231,333333;345
16;1;1;48;3;1;0;1;0;0;0;0;1;0;0;26756;257
16;1;1;67;2;1;0;1;0;0;0;0;1;0;0;10812,66667;478
16;1;1;66;2;1;0;1;0;0;0;0;0;1;0;13790,66667;231
16;1;1;46;4;1;0;1;0;0;0;0;1;0;0;24299,13044;389
16;0;1;77;3;0;0;0;0;1;0;1;0;0;0;13843,5;204
16;1;1;49;4;1;0;1;0;0;0;0;0;1;0;18690;264
16;1;1;81;2;1;0;1;0;0;0;0;1;0;0;21379,33333;321
16;0;1;73;2;1;0;1;0;0;0;0;0;1;0;28032;507
16;1;1;57;1;1;0;0;0;0;1;0;0;1;0;16602;250
16;0;1;60;4;1;0;1;0;0;0;0;1;0;0;22295,2;198
16;1;1;48;3;1;0;1;0;0;0;0;1;0;0;24726,66667;207
16;1;1;65;2;1;0;1;0;0;0;0;0;1;0;23882,66667;265
16;0;1;33;4;0;0;0;0;0;1;0;0;1;0;4111,904762;429
16;1;1;56;2;0;1;0;0;0;0;0;1;0;0;3733,333333;152
16;0;1;42;4;0;0;1;0;0;0;0;0;0;1;20705,71429;625
16;1;1;50;1;1;1;0;0;0;0;0;0;1;0;24643;166
16;0;1;51;1;1;1;0;0;0;0;0;0;0;1;21960;72
16;0;1;53;1;1;0;0;0;0;1;0;0;1;0;44505;866
16;1;1;78;4;1;0;1;0;0;0;0;1;0;0;18106;329
16;0;1;72;1;1;0;0;1;0;0;0;1;0;0;8103;48
16;0;1;81;1;1;0;0;0;1;0;1;0;0;0;10099;129
16;1;1;77;3;1;0;1;0;0;0;0;1;0;0;18392;236
16;1;1;44;6;1;0;1;0;0;0;0;1;0;0;20565,51724;492
16;1;1;69;3;1;0;1;0;0;0;0;1;0;0;9832,5;354
16;1;1;71;2;1;0;1;0;0;0;0;1;0;0;18630;531
16;1;1;64;2;1;0;1;0;0;0;0;1;0;0;11946,66667;398
16;0;1;42;4;1;0;1;0;0;0;0;0;1;0;21896,66667;259
16;0;1;47;2;1;0;0;0;0;1;0;0;1;0;7328;643
16;0;1;49;1;1;0;1;0;0;0;0;0;1;0;74499;248
16;1;1;81;2;1;0;1;0;0;0;0;1;0;0;13650;189
16;1;1;37;3;1;0;1;0;0;0;0;0;1;0;19355,55556;619
16;1;1;52;4;1;0;1;0;0;0;0;0;1;0;17053,91304;368
16;0;0;46;4;1;0;1;0;0;0;0;0;1;0;9720;313
16;1;1;28;4;0;0;1;0;0;0;0;1;0;0;8502,857143;334
16;1;1;77;4;1;0;1;0;0;0;0;0;1;0;18465,6;145
16;1;1;38;1;1;1;0;0;0;0;0;0;1;0;13413;237
16;1;1;69;2;1;0;1;0;0;0;0;1;0;0;14018;242
16;0;1;56;2;1;1;0;0;0;0;0;0;1;0;29302,66667;146
16;0;1;81;1;1;0;0;0;1;0;0;1;0;0;9087;182
16;0;1;26;1;1;1;0;0;0;0;0;0;0;1;19548;568
16;1;1;62;6;1;0;1;0;0;0;0;0;1;0;12541,71429;329
16;0;1;57;4;1;0;0;0;1;0;0;0;1;0;20064,8;375
16;1;1;58;3;1;0;1;0;0;0;0;1;0;0;10507,5;276
16;1;1;62;3;1;0;1;0;0;0;1;0;0;0;4711;268
16;1;1;50;4;1;0;1;0;0;0;0;0;1;0;15433,47826;200
16;1;1;57;4;1;0;1;0;0;0;0;0;0;1;35059,2;350
16;1;1;35;1;1;1;0;0;0;0;0;0;0;1;22165;72
16;1;1;38;4;1;1;0;0;0;0;0;0;1;0;18731,90476;155
16;1;1;67;5;1;0;1;0;0;0;0;0;1;0;18507;363
16;1;1;22;3;1;1;0;0;0;0;0;1;0;0;5020,555556;271
16;1;1;50;4;1;0;1;0;0;0;0;0;1;0;19150,43478;399
16;1;1;77;2;1;0;1;0;0;0;0;0;1;0;17058,66667;200
16;0;1;28;1;0;0;0;1;0;0;0;0;1;0;11554;327
16;1;1;77;2;1;1;0;0;0;0;0;1;0;0;16630;317
16;0;1;63;1;1;1;0;0;0;0;0;0;1;0;11461;211
16;1;1;33;2;1;1;0;0;0;0;0;0;1;0;20666,66667;581
16;1;1;53;2;1;0;1;0;0;0;0;0;0;1;41402;285
16;1;1;70;2;1;0;1;0;0;0;1;0;0;0;11082;154
16;1;1;50;3;1;0;1;0;0;0;0;1;0;0;27442,5;352
16;1;1;52;4;1;0;1;0;0;0;0;0;1;0;29848,09524;318
16;1;0;64;2;1;0;1;0;0;0;0;0;0;1;6933,333333;302
16;1;1;56;1;1;1;0;0;0;0;0;0;0;1;27615;619
16;1;1;81;1;0;0;0;0;1;0;0;1;0;0;17967;133
16;1;1;41;4;1;0;1;0;0;0;0;0;1;0;9660,476191;314
16;1;1;68;3;1;0;1;0;0;0;0;1;0;0;20530;163
16;1;1;51;4;1;0;1;0;0;0;0;0;0;1;13006;105
16;1;1;31;4;1;0;1;0;0;0;0;0;1;0;16210;116
16;0;1;71;1;1;0;0;0;1;0;0;0;0;1;44502;308
16;0;1;46;1;1;1;0;0;0;0;0;1;0;0;15681;161
16;0;1;80;2;1;0;1;0;0;0;0;0;1;0;42891,33333;292
